Código	Artículo	Precio sin impuestos	Porcentaje impuestos	Porcentaje liquidación	Fecha fin de promo	Fecha reposición	Canon digital	Part number	Stock local	Stock provincias	Id marca	Id categoría	Categoría	URL imagen	Código Icecat
50357028	Toner BROTHER Negro (TN-2220)	PVM	7	0			0	TN2220	3	4			Consumibles impresión>Toner Marcas>Toner Brother	https://cluster.binarycanarias.com/img/cp-50357028.jpg	5799079
45100685	EQUIP Kit 5U Panel Organizador Cables Rack (EQ327311)	PVM	7	0			0	EQ327311	2	10			Redes y CCTV>Armarios y cajas>Varios (armarios y cajas)	https://cluster.binarycanarias.com/img/cp-45100685.jpg	1506229
55256141	Latiguillo Apant. EQUIP Cat7 S/FTP 10m Blanco(EQ605716)	PVM	7	0			0	EQ605716	2	5			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-55256141.jpg	774897
10512261	"Soporte Techo Approx Fijo Incli. 17-42"" 30Kg (APPSTT01)"	PVM	7	0			0	APPSTT01	4	10			Imagen y sonido>Soportes TV>Hasta 42 pulgadas	https://cluster.binarycanarias.com/img/cp-10512261.jpg	-1
55201094	Estante de Pared Approx para reproductor 10Kg (APPSH01)	PVM	7	0			0	APPSH01	1	2			Periféricos>Monitores>Varios (monitores)	https://cluster.binarycanarias.com/img/cp-55201094.jpg	-1
99003479	Bateria Samsung S5 Mini (MBI0201B)	PVM	7	0			0	MBI0201B	1	1			Repuestos>Repuestos de Baterías y Cargadores>Baterías	https://cluster.binarycanarias.com/img/cp-99003479.jpg	55241044
55257228	Nanocable Serie DB9/M-DB9/H 1.8m (10.14.0202)	PVM	7	0			0	10.14.0202	10	10			Redes y CCTV>Cables>Datos	https://cluster.binarycanarias.com/img/cp-55257228.jpg	26529293
70101084	Cajón Portamonedas Approx 41x41 Blanco (APPCASH01WH)	PVM	7	0			0	APPCASH01WH	3	7			Terminales TPV>Terminal punto venta (TPV)>Cajones portamonedas	https://cluster.binarycanarias.com/img/cp-70101084.jpg	-1
10558182	Fuente Gaming Atilius ATX 1000W 85% Full Mod. (521202)	PVM	7	0			0	521202	10	10			Integración>Fuentes alimentación>Fuentes estándar	https://cluster.binarycanarias.com/img/cp-10558182.jpg	65106333
50351052	Toner HP LaserJet Negro 122A (Q3960A)	PVM	7	50			0	Q3960A	2	2			Consumibles impresión>Toner Marcas>Toner HP		107420
10303894	Tarjeta PCIe APPROX 1Paralelo Low/High Prof (APPPCIE1P)	PVM	7	0			0	APPPCIE1P	0	9			Integración>Controladoras>Controladoras PCIe	https://cluster.binarycanarias.com/img/cp-10303894.jpg	24743024
10303896	Tarjeta PCI APPROX 1 Paralelo Low/High Prof (APPPCI1P)	PVM	7	0			0	APPPCI1P	10	10			Integración>Controladoras>Controladoras PCI	https://cluster.binarycanarias.com/img/cp-10303896.jpg	24743004
10500017	Pantalla Proyector Approx Mural Eléc. 203x114 (APPP92E)	PVM	7	0			0	APPP92E	4	7			Imagen y sonido>Proyectores>Pantallas	https://cluster.binarycanarias.com/img/cp-10500017.jpg	26921462
50253179	Tinta EPSON Negro 27XL 17.7ml Despertador T2711	PVM	7	0		11/11/2022	0	C13T27114012	2	2			Consumibles impresión>Tintas Marcas>Tintas Epson	https://cluster.binarycanarias.com/img/cp-50253179.jpg	19613232
15202597	DockStation PoV 1xHDMI, 3xUSB, 1xSON(TAB-TEGRA-DOCK)	PVM	7	70			0	TAB-TEGRA-DOCK	5	5			Periféricos>Hubs y adaptadores>Adaptadores USB	https://cluster.binarycanarias.com/img/cp-15202597.jpg	8025198
55257007	Nanocable Conversor USB Paralelo A/M 1.5m (10.03.0001)	PVM	7	0			0	10.03.0001	2	10			Redes y CCTV>Cables>Datos	https://cluster.binarycanarias.com/img/cp-55257007.jpg	27241899
10108490	Adaptador Apple Usb-C a Jack 3.5mm (MU7E2ZM/A)	PVM	7	0			0	MU7E2ZM/A	10	10			Periféricos>Hubs y adaptadores>Adaptadores USB	https://cluster.binarycanarias.com/img/cp-10108490.jpg	62363800
10108437	Switch D-LINK 5p 10/100/100 EasySmart (DGS-1100-05V2)	PVM	7	0			0	DGS-1100-05V2	3	5			Redes y CCTV>Switch y routers>Switch 10/100/1000	https://cluster.binarycanarias.com/img/cp-10108437.jpg	85255428
10108572	AMD Ryzen 9 5900X 3.7 GHz AM4 (100-100000061WOF)	PVM	7	0			0	100-100000061WOF	4	9			Integración>Microprocesadores>AMD Socket AM4	https://cluster.binarycanarias.com/img/cp-10108572.jpg	86261900
10108798	Webcam Logitech StreamCam USB-C FHD Negro (960-001281)	PVM	7	0			0	960-001281	9	10			Multimedia>Webcam>WebCam	https://cluster.binarycanarias.com/img/cp-10108798.jpg	76985008
10108849	BELKIN Cable USB-C / Lightning 1.2m MFI(F8J239BT04-BLK)	PVM	7	0			0	F8J239BT04-BLK	10	10			Periféricos>Cables>Varios (cables)	https://cluster.binarycanarias.com/img/cp-10108849.jpg	69315066
10108756	Proyector Epson EB-E01 XGA 3LCD 3300L Blanco V11H971040	PVM	7	0			0	V11H971040	10	10			Imagen y sonido>Proyectores>XGA	https://cluster.binarycanarias.com/img/cp-10108756.jpg	86090522
10109050	Lector Huella Digital Posiflex Biomini Plus 2 (48Bmp2)	PVM	7	0			0	48Bmp2	7	10			Terminales TPV>Escáner>Varios (escáner)	https://cluster.binarycanarias.com/img/cp-10109050.jpg	-1
10108885	Cable Red AISENS RJ45 CAT.5E UTP 100m Gris (A133-0208)	PVM	7	0			0	A133-0208	7	9			Periféricos>Cables>Cables de red	https://cluster.binarycanarias.com/img/cp-10108885.jpg	70327021
10108980	Cable AISENS HDMI A/M a A/M Negro 20m (A119-0104)	PVM	7	0			0	A119-0104	3	3			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-10108980.jpg	70326010
10108982	Cable AISENS MiniHDMI A/M-C/M 3m Negro (A119-0115)	PVM	7	0			0	A119-0115	5	10			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-10108982.jpg	70325677
15208031	HP iPAQ hw6000 Series Ext Battery	PVM	7	30			0	FA835AT	0	2			Telefonía / Smartphones>Accesorios de telefonía móvil>Varios		605381
55257139	Nanocable DVI Dual Link 24+1 M-M 1.8m (10.15.0802)	PVM	7	0			0	10.15.0802	4	10			Redes y CCTV>Cables>Video	https://cluster.binarycanarias.com/img/cp-55257139.jpg	26531604
15208085	Powerbank PAICK 8000mAh MINIMAX Azul (60022)	PVM	7	0			0	60022	1	1			Ordenadores portátiles>Accesorios notebook>Alimentación	https://cluster.binarycanarias.com/img/cp-15208085.jpg	26961094
50258527	Tinta BROTHER Magenta 550pag LC223M	PVM	7	0			0	LC223MBP	3	7			Consumibles impresión>Tintas Marcas>Tintas Brother	https://cluster.binarycanarias.com/img/cp-50258527.jpg	24353381
45206243	Pto. Acceso TP-LINK 300Mb WiFi (TL-WA801N)	PVM	7	0			0	TL-WA801N	6	9			Redes y CCTV>WiFi>Puntos de acceso	https://cluster.binarycanarias.com/img/cp-45206243.jpg	78410877
50357079	Toner BROTHER Magenta 1500pag (TN-321M)	PVM	7	0			0	TN321M	1	2			Consumibles impresión>Toner Marcas>Toner Brother	https://cluster.binarycanarias.com/img/cp-50357079.jpg	22159002
15203101	IPAQ HP /TARJETA DE MEMORIA/MAPAS/1GB (FB118AA#ABB)	PVM	7	70			1.1	FB118AA#ABB	1	3			Tablets / eBooks>PDA>PDA	https://cluster.binarycanarias.com/img/cp-15203101.jpg	1381882
10108428	Router XIAOMI Mi AIOT AX3600 7 Antenas WiFi (DVB4251GL)	PVM	7	0			0	DVB4251GL	1	1			Redes y CCTV>Switch y routers>Routers	https://cluster.binarycanarias.com/img/cp-10108428.jpg	87034236
10108824	Asiento Gaming PlaySeat Evolution White (REM00006)	PVM	7	0			0	REM00006	0	1			Juegos y Consolas>Gaming PC>Sillas	https://cluster.binarycanarias.com/img/cp-10108824.jpg	-1
10109015	ASUS PCIe GTX1650DDR6 4Gb (TUF-GTX1650-O4GD6-P-GAM)	PVM	7	0			0	90YV0EZ2-M0NA00	8	8			Integración>Tarjetas gráficas>nVidia PCIe	https://cluster.binarycanarias.com/img/cp-10109015.jpg	80489289
10109307	Sartén BRA Silver Plus 20cm (A121120)	PVM	7	0			0	A121120	1	1			Hogar / Electrónica consumo>Menaje>Cocina	https://cluster.binarycanarias.com/img/cp-10109307.jpg	-1
10109271	Cable AISENS USB3.0 A/M-MICRO B/M 2m Negro (A105-0044)	PVM	7	0			0	A105-0044	3	5			Periféricos>Cables>Datos	https://cluster.binarycanarias.com/img/cp-10109271.jpg	70325802
10109514	Cable Red AISENS RJ45 Cat.6 UTP 7m Gris (A135-0270)	PVM	7	0			0	A135-0270	3	5			Periféricos>Cables>Cables de red	https://cluster.binarycanarias.com/img/cp-10109514.jpg	70327014
10109527	"Soporte Tv AISENS Inclina 23-42"" Negro (WT42T-003)"	PVM	7	0			0	WT42T-003	1	4			Imagen y sonido>Soportes TV>Hasta 42 pulgadas	https://cluster.binarycanarias.com/img/cp-10109527.jpg	70341261
10109687	Auric CONCEPTRONIC BT FM mSD Blanco PARRIS01W (OUT9687)	PVM	7	0			0	OUT9687	1	1			Multimedia>Sonido>Seminuevo (Sonido)	https://cluster.binarycanarias.com/img/cp-10109687.jpg	-1
99006221	Cable LCD - 50.13B23.007	PVM	7	0			0	50.13B23.007	0	1			Repuestos>Repuestos Varios>Repuestos Cables	https://cluster.binarycanarias.com/img/cp-99006221.jpg	19400068
10109998	Conversor AISENS Mini HDMI C/M-SVGA/H Jack (A122-0127)	PVM	7	0			0	A122-0127	10	10			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-10109998.jpg	70325706
45208670	Adaptador RDSI Conceptronic PCI 128Kbps (C128i/r)	PVM	7	70			0	C02-001	0	1			Redes y CCTV>Fax-módem>Fax módem	https://cluster.binarycanarias.com/img/cp-45208670.jpg	4543453
50351046	Toner HP LaserJet 2410/2420/2430 (Q6511A)	PVM	7	0			0	Q6511A	1	4			Consumibles impresión>Toner Marcas>Toner HP		128927
10251378	Modulo DDR2 256Mb 533Mhz KVR533D2N4/256	PVM	7	70			0	KVR533D2N4/256	0	1			Integración>Memorias>DDR2 533	https://cluster.binarycanarias.com/img/cp-10251378.jpg	111109
85700005	Detector Mustek Billetes Falsos (D8) (OUT0005)	PVM	7	0			0	OUT0005	1	1			Terminales TPV>Escáner>Seminuevo (Escáner)	https://cluster.binarycanarias.com/img/cp-85700005.jpg	-1
50354526	Toner Canon 711BK Negro (1660B002AA)	PVM	7	70			0	1660B002	1	3			Consumibles impresión>Toner Marcas>Toner Canon	https://cluster.binarycanarias.com/img/cp-50354526.jpg	678235
45202321	T. red D-Link PCI 10/100/200Mbps (DFE-551FX)	PVM	7	0			0	DFE-551FX	1	1			Redes y CCTV>LAN>Tarjetas de red  PCI	https://cluster.binarycanarias.com/img/cp-45202321.jpg	1584083
10108860	Smartwatch Huami Amazfit GTR 2e GPS Negro (W2023OV1N)	PVM	7	0			0	W2023OV1N	0	1			Telefonía / Smartphones>Accesorios de telefonía móvil>Smartwatch	https://cluster.binarycanarias.com/img/cp-10108860.jpg	87577530
10108960	Pila VARTA Long Life Power AAA LR03 8Unid.(38605)	PVM	7	0			0	38605	10	10			Consumibles varios>Pilas y baterías>Alcalinas	https://cluster.binarycanarias.com/img/cp-10108960.jpg	-1
10108966	Robot de Cocina Cecotec Mambo 10070 3.3L (6214138)	PVM	7	0			0	6214138	1	2			Hogar / Electrónica consumo>Electrodom.>Pequeño electrodom.	https://cluster.binarycanarias.com/img/cp-10108966.jpg	-1
10109086	Cable EQUIP HDMI 2.1 Ultra 8k 5m HighSpeed (EQ119383)	PVM	7	0			0	EQ119383	6	10			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-10109086.jpg	79312634
10109109	Latiguillo Slim Apant. EQUIP S/FTP Cat.6 3m (EQ606116)	PVM	7	0			0	EQ606116	2	4			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10109109.jpg	79840215
10109115	Latiguillo Slim Apant. EQUIP S/FTP Cat.6 20m (EQ606121)	PVM	7	0			0	EQ606121	7	9			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10109115.jpg	79840230
10109257	Auriculares Gaming NGS con micro LED (GHX-510)	PVM	7	0			0	GHX-510	10	10			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10109257.jpg	87223063
10109540	Pila VARTA Alcalina AA LR06 8 Unidades (38606)	PVM	7	0			0	38606	2	10			Consumibles varios>Pilas y baterías>Alcalinas	https://cluster.binarycanarias.com/img/cp-10109540.jpg	45550860
10109498	Cable AISENS Jack 3.5/M-2XRCA/M 3m Negro (A128-0148)	PVM	7	0			0	A128-0148	4	6			Multimedia>Sonido>Varios (sonido)	https://cluster.binarycanarias.com/img/cp-10109498.jpg	70325838
10109760	Cable de Telefono AISENS 6P4C M-M Negro 3m (A143-0320)	PVM	7	0			0	A143-0320	3	10			Periféricos>Cables>Varios (cables)	https://cluster.binarycanarias.com/img/cp-10109760.jpg	70325608
10109761	Cable de Telefono AISENS 4C Beige 100m (A143-0321)	PVM	7	0			0	a143-0321	2	4			Periféricos>Cables>Varios (cables)	https://cluster.binarycanarias.com/img/cp-10109761.jpg	70326081
50351076	Toner HP LaserJet Negro 501A (Q6470A)	PVM	7	50			0	Q6470A	1	1			Consumibles impresión>Toner Marcas>Toner HP		342644
10604121	Raton LOGITECH M185 Wireless 1000dpi Rojo (910-002237)	PVM	7	0			0	910-002237	10	10			Periféricos>Ratones>Ratones	https://cluster.binarycanarias.com/img/cp-10604121.jpg	9450479
50252939	Tinta Canon BCI-16CL Color Pack 2 (9818A002)	PVM	7	70			0	9818A002	0	1			Consumibles impresión>Tintas Marcas>Tintas Canon	https://cluster.binarycanarias.com/img/cp-50252939.jpg	133431
70500087	Impr. Epson TM-T70IISN USB-RS232 Negra (C31CD38032)	PVM	7	0			0	C31CD38032	10	10			Terminales TPV>Impresoras TPV>Impresoras TPV	https://cluster.binarycanarias.com/img/cp-70500087.jpg	19656453
50351081	Toner HP Laser Negro 312A (CF380A)	PVM	7	0			0	CF380A	2	6			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-50351081.jpg	21765187
70902078	Protector pantalla MOYOU Iphone 5 (62000)	PVM	7	70			0	62000	3	3			Telefonía / Smartphones>Accesorios de telefonía móvil>Protectores de pantalla	https://cluster.binarycanarias.com/img/cp-70902078.jpg	27169828
10109276	Cable AISENS SVGA Ferrita HDB15 M-M 15m (A113-0075)	PVM	7	0			0	A113-0075	3	5			Periféricos>Cables>Datos	https://cluster.binarycanarias.com/img/cp-10109276.jpg	70325617
10109502	Cable Red AISENS RJ45 CAT.5E UTP 30m Gris (A133-0186)	PVM	7	0			0	A133-0186	5	10			Periféricos>Cables>Cables de red	https://cluster.binarycanarias.com/img/cp-10109502.jpg	70325735
10109595	Cable SITECOM Lightning a 3.5mm 2m (CA-071)	PVM	7	0			0	CA-071	2	3			Periféricos>Cables>Varios (cables)	https://cluster.binarycanarias.com/img/cp-10109595.jpg	89369260
10109666	Auriculares Fresh N Rebel Twins ANC Grey (3TW3100SG)	PVM	7	0			0	3TW3100SG	10	10			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10109666.jpg	-1
10109740	Cable SATA Alimentacion Acodado4PIN/M-SATA/H(A131-0160)	PVM	7	0			0	A131-0160	9	10			Periféricos>Cables>Alimentación	https://cluster.binarycanarias.com/img/cp-10109740.jpg	70325815
10109766	"Soporte AISENS Gira/Incli./Nivela 37-70"" (WT70TSLE-025)"	PVM	7	0			0	WT70TSLE-025	4	7			Imagen y sonido>Soportes TV>Superior 65 pulgadas	https://cluster.binarycanarias.com/img/cp-10109766.jpg	70329716
10109886	Caja COOLER MASTER NR200P Blanco (MCB-NR200P-WGNN-S00)	PVM	7	0			0	MCB-NR200P-WGNN-S00	2	2			Integración>Carcasas>Torre	https://cluster.binarycanarias.com/img/cp-10109886.jpg	80166899
10110034	Cable AISENS Latiguillo RJ45 Cat.6 15m Gris (A137-0288)	PVM	7	0			0	A137-0288	8	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10110034.jpg	70326355
10109981	Auriculares NGS USB con Micro Negros (VOX505USB)	PVM	7	0			0	VOX505USB	0	6			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10109981.jpg	88166733
10110239	Cable telefono AISENS 6P4C M-M Negro 2m (A143-0319)	PVM	7	0			0	A143-0319	7	10			Periféricos>Cables>Varios (cables)	https://cluster.binarycanarias.com/img/cp-10110239.jpg	76868412
10110445	EQUIP Cable Extensión USB3.0 Activo 15m (EQ133348)	PVM	7	0			0	EQ133348	3	5			Periféricos>Cables>Datos	https://cluster.binarycanarias.com/img/cp-10110445.jpg	86067234
10108608	Batidora de Varillas BOSCH 300W 2 Velocidades (MFQ3010)	PVM	7	0			0	MFQ3010	4	6			Hogar / Electrónica consumo>Electrodom.>Pequeño electrodom.	https://cluster.binarycanarias.com/img/cp-10108608.jpg	5117597
10108701	"Mochila SUBBLIM City Backpack 15.6"" USB Gris (2BL2000)"	PVM	7	0			0	SUB-BP-2BL2000	8	10			Ordenadores portátiles>Maletines>Mochilas	https://cluster.binarycanarias.com/img/cp-10108701.jpg	87863212
10108722	Ratón Gaming G-LAB Wireless RGB (KULT-NEON)	PVM	7	0			0	KULT-NEON	3	10			Periféricos>Ratones>Ratones gaming	https://cluster.binarycanarias.com/img/cp-10108722.jpg	-1
10108809	Alfombrilla CORSAIR MM200 PROPREMIUM SPILL(CH-9412660-W	PVM	7	0			0	CH-9412660-WW	9	10			Periféricos>Ratones>Varios (ratones)	https://cluster.binarycanarias.com/img/cp-10108809.jpg	85966247
10108878	AISENS HDMI Duplicador 1X2 con alimentacion (A123-0410)	PVM	7	0			0	A123-0410	3	4			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-10108878.jpg	87993838
10108992	Soporte AISENS Techo Proyector Negro (CP02TSRE-051)	PVM	7	0			0	CP02TSRE-051	2	6			Imagen y sonido>Proyectores>Varios (proyectores)	https://cluster.binarycanarias.com/img/cp-10108992.jpg	70325659
10109100	Cable EQUIP DP a DP 1.4 8K 3m (EQ119253)	PVM	7	0			0	EQ119253	1	1			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-10109100.jpg	80953299
10109110	Latiguillo Slim Apant. EQUIP S/FTP Cat.6 5m (EQ606117)	PVM	7	0			0	EQ606117	7	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10109110.jpg	79840200
10109111	Latiguillo Slim Apant EQUIP S/FTP Cat.6 7.5m (EQ606118)	PVM	7	0			0	EQ606118	5	9			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10109111.jpg	79840207
10109227	AMD Sempron 3200 (Socket AM2) (OUT9227)	PVM	7	0			0	OUT9227	1	1			Integración>Microprocesadores>Seminuevo (Microprocesadores)	https://cluster.binarycanarias.com/img/cp-10109227.jpg	-1
10109337	Raton RAZER NAGA X (RZ01-03590100-R3M1)	PVM	7	0			0	RZ01-03590100-R3M1	0	1			Periféricos>Ratones>Ratones gaming	https://cluster.binarycanarias.com/img/cp-10109337.jpg	86246350
10109742	Cable AISENS SATA ALIM Acodado anclajes 16cm(A131-0163)	PVM	7	0			0	A131-0163	1	7			Periféricos>Cables>Alimentación	https://cluster.binarycanarias.com/img/cp-10109742.jpg	76857218
10108717	ASUS ROG CROSSHAIR VII HERO (WI-FI):(AM4) 4DDR4 ATX	PVM	7	0			0	90MB0XF0-M0EAY0	1	1			Integración>Placas base>AMD Socket AM4	https://cluster.binarycanarias.com/img/cp-10108717.jpg	55179548
10109873	Cargador Magnético XIAOMI para Mi Band 5/6 (BHR4641GL)	PVM	7	0			0	BHR4641GL	10	10			Telefonía / Smartphones>Accesorios de telefonía móvil>Pulseras Smartband	https://cluster.binarycanarias.com/img/cp-10109873.jpg	85839965
10110025	Cable AISENS Latiguillo RJ45 Cat.5e UTP 0.5m(A133-0187)	PVM	7	0			0	A133-0187	5	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10110025.jpg	70326962
10110090	"Smartp XIAOMI Redmi Note 10 Pro 6.67"" 6Gb 64Gb Gris"	PVM	7	0			1.1	MZB08KUEU	2	4			Telefonía / Smartphones>Telefonía móvil y Smartphones>Smartphone y teléfonos móviles	https://cluster.binarycanarias.com/img/cp-10110090.jpg	89488426
10110254	Switch ENGENIUS 8p POE Gigabit Gest. L2 (ECS1008P)	PVM	7	0			0	ECS1008P	1	1			Redes y CCTV>Switch y routers>Switch 10/100/1000	https://cluster.binarycanarias.com/img/cp-10110254.jpg	76453593
25109070	Soporte de rollo para plotter HP 500 A1 (C2389A)	PVM	7	70			0	C2389A	1	2			Impresoras y escáner>Impresoras plotter>Varios (plotter)		-1
10758080	Cinta de Datos HP DDS-4 150 M 40Gb (C5718A)	PVM	7	70			0	C5718A	0	10			Consumibles varios>Consumibles grabación>DAT		1495
50253390	Cinta Negra FX-2190 (C13S015327)	PVM	7	0			0	C13S015327	3	4			Consumibles impresión>Otros Consumibles>Cintas	https://cluster.binarycanarias.com/img/cp-50253390.jpg	67712
50354513	Toner Canon FX-3 Negro (1557A003)	PVM	7	50			0	1557A003	3	6			Consumibles impresión>Toner Marcas>Toner Canon	https://cluster.binarycanarias.com/img/cp-50354513.jpg	2087911
50354523	Toner Canon 707BK Negro (9424A004)	PVM	7	70			0	9424A004	1	2			Consumibles impresión>Toner Marcas>Toner Canon	https://cluster.binarycanarias.com/img/cp-50354523.jpg	446746
15208058	Cargador USB ISAW para coche 12V-24V 5Pin (ISAW-ACC-06)	PVM	7	70			0	ISAW-ACC-06	1	1			Ordenadores portátiles>Accesorios notebook>Alimentación	https://cluster.binarycanarias.com/img/cp-15208058.jpg	23204647
80900007	Pantalla Proyección OPTOMA (DS-9084PMG) (OUT0007)	PVM	7	50			0	OUTF200	3	3			Imagen y sonido>Proyectores>Seminuevo (Proyectores y Pantallas)	https://cluster.binarycanarias.com/img/cp-80900007.jpg	-1
50253178	Tinta EPSON Amarillo 79 Torre de Pisa T7914	PVM	7	0		11/11/2022	0	C13T79144010	0	0			Consumibles impresión>Tintas Marcas>Tintas Epson	https://cluster.binarycanarias.com/img/cp-50253178.jpg	21602017
10108100	Soporte Pared OPTOMA pantallas interactivas H1AX0000081	PVM	7	0			0	H1AX00000081	4	5			Imagen y sonido>Proyectores>Varios (proyectores)	https://cluster.binarycanarias.com/img/cp-10108100.jpg	-1
10108468	Apple AirPods Pro BT Blanco (MWP22ZM/A)	PVM	7	0			0	MWP22ZM/A	1	4			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10108468.jpg	76435351
10108631	Auriculares+Micro CONCEPTRONIC 3.5mm Negro (POLONA02B)	PVM	7	0			0	POLONA02B	10	10			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10108631.jpg	86009851
10108870	Caja HDD AISENS M.2 NVMe USB-C 3.2 Negro (ASM2-001B)	PVM	7	0			0	ASM2-001B	3	10			Periféricos>Discos y cajas externos>Cajas SATA 2.5	https://cluster.binarycanarias.com/img/cp-10108870.jpg	87961377
10109041	EVGA GTX1660 SUPER SC ULTRA GAMING (06G-P4-1068-KR)	PVM	7	0			0	06G-P4-1068-KR	0	1			Integración>Tarjetas gráficas>nVidia PCIe	https://cluster.binarycanarias.com/img/cp-10109041.jpg	76451479
10109304	Switch TP-LINK 24p PoE + 4SFP Gbit (TL-SG3428MP)	PVM	7	0			0	TL-SG3428MP	2	4			Redes y CCTV>Switch y routers>Switch 10/100/1000	https://cluster.binarycanarias.com/img/cp-10109304.jpg	86095224
10109391	Micrófono TOOQ Multimedia Flexible Negro (TQMM-213)	PVM	7	0			0	TQMM-213	6	10			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10109391.jpg	88933783
